Game_Loop,Minerals,Vespene,Workers,Ideal,Barracks,Action_ID,P_ID
16.0,50,0,12,0,0,14,56
32.0,50,0,12,0,0,14,50
48.0,50,0,12,0,0,45,10
64.0,50,0,12,0,0,14,23
80.0,0,0,12,0,0,14,5
96.0,0,0,12,0,0,45,75
112.0,0,0,12,0,0,44,41
128.0,5,0,12,0,0,45,41
144.0,10,0,12,0,0,44,78
160.0,30,0,12,0,0,45,85
176.0,45,0,12,0,0,44,63
192.0,55,0,12,0,0,45,84
208.0,5,0,12,0,0,14,84
224.0,10,0,12,0,0,45,90
240.0,15,0,12,0,0,44,86
256.0,15,0,12,0,0,45,51
272.0,30,0,12,0,0,44,22
288.0,45,0,12,0,0,45,83
304.0,55,0,12,0,0,44,57
320.0,15,0,12,0,0,14,82
336.0,20,0,13,0,0,45,80
352.0,20,0,13,0,0,44,45
368.0,25,0,13,0,0,45,93
384.0,30,0,13,0,0,44,27
400.0,50,0,13,0,0,45,89
416.0,10,0,13,0,0,14,3
432.0,20,0,13,0,0,45,49
448.0,25,0,13,0,0,44,10
464.0,30,0,13,0,0,45,27
480.0,40,0,13,0,0,44,85
496.0,45,0,13,0,0,45,94
512.0,50,0,13,0,0,44,22
528.0,65,0,13,0,0,45,60
544.0,25,0,13,0,0,14,41
560.0,40,0,13,0,0,45,84
576.0,40,0,13,0,0,44,2
592.0,60,0,13,0,0,45,20
608.0,10,0,14,0,0,14,2
624.0,15,0,14,0,0,45,58
640.0,15,0,14,0,0,44,93
656.0,40,0,14,0,0,45,87
672.0,55,0,14,0,0,44,57
688.0,60,0,14,0,0,45,9
704.0,65,0,14,0,0,44,38
720.0,75,0,14,0,0,45,15
736.0,75,0,14,0,0,11,37
752.0,10,0,14,0,0,45,45
768.0,20,0,14,0,0,44,42
784.0,25,0,14,0,0,45,17
800.0,50,0,14,0,0,42,39
816.0,55,0,14,0,0,42,53
832.0,55,0,14,0,0,42,31
848.0,65,0,14,0,0,45,76
864.0,75,0,14,0,0,42,23
880.0,75,0,15,0,0,42,81
896.0,85,0,15,0,0,45,84
912.0,100,0,15,0,0,44,15
928.0,110,0,15,0,0,1,25
944.0,10,0,15,0,0,1,34
960.0,15,0,15,0,0,45,91
976.0,15,0,15,0,0,44,65
992.0,25,0,15,0,0,45,68
1008.0,35,0,15,0,0,44,93
1024.0,50,0,15,0,0,45,9
1040.0,55,0,15,0,0,44,8
1056.0,60,0,15,0,0,45,85
1072.0,65,0,15,0,0,44,53
1088.0,65,0,15,0,0,45,6
1104.0,70,0,15,0,0,44,15
1120.0,85,0,15,0,0,45,65
1136.0,100,0,15,0,0,44,81
1152.0,105,0,15,0,0,45,9
1168.0,110,0,15,0,0,1,78
1184.0,20,0,15,0,0,45,63
1200.0,20,0,15,0,0,44,29
1216.0,30,0,15,0,0,45,59
1232.0,35,0,15,0,0,44,30
1248.0,40,0,15,0,0,45,100
1264.0,55,0,15,0,0,44,89
1280.0,65,0,15,0,0,45,60
1296.0,65,0,15,0,0,44,76
1312.0,75,0,15,0,0,45,48
1328.0,85,4,15,0,0,44,6
1344.0,90,4,15,0,0,45,58
1360.0,90,4,15,0,0,44,57
1376.0,100,8,15,0,0,45,60
1392.0,120,8,15,0,0,1,31
1408.0,20,8,15,0,0,45,24
1424.0,35,8,15,0,0,44,15
1440.0,40,12,15,0,0,45,75
1456.0,40,12,15,0,0,44,99
1472.0,45,16,15,0,0,41,80
1488.0,50,16,15,0,0,41,89
1504.0,60,16,15,0,0,14,63
1520.0,70,16,15,0,0,45,41
1536.0,85,20,15,0,0,14,15
1552.0,40,20,15,0,0,14,100
1568.0,40,24,15,0,0,45,32
1584.0,50,24,15,0,0,44,94
1600.0,5,24,15,0,0,14,12
1616.0,5,24,15,0,0,45,80
1632.0,30,28,15,0,0,44,7
1648.0,35,28,15,0,0,45,15
1664.0,35,32,15,0,0,44,43
1680.0,40,32,15,0,0,45,50
1696.0,55,32,15,0,0,44,89
1712.0,60,32,15,0,0,45,73
1728.0,60,36,16,0,0,14,46
1744.0,75,36,16,0,0,45,81
1760.0,85,36,16,0,0,41,57
1776.0,90,40,16,0,0,45,80
1792.0,90,40,16,0,0,14,12
1808.0,105,40,16,0,0,14,85
1824.0,110,44,16,0,0,45,57
1840.0,120,44,16,0,0,1,75
1856.0,25,44,16,0,0,1,70
1872.0,35,48,16,0,0,45,11
1888.0,45,48,16,0,0,44,31
1904.0,60,48,16,0,0,45,79
1920.0,10,52,16,0,0,14,48
1936.0,30,52,16,0,0,45,10
1952.0,35,56,16,0,0,44,77
1968.0,40,56,16,0,0,45,80
1984.0,45,56,16,0,0,44,53
2000.0,55,56,17,0,0,45,32
2016.0,15,60,17,0,0,14,90
2032.0,20,60,17,0,0,45,36
2048.0,35,64,17,0,0,44,30
2064.0,45,64,17,0,0,45,78
2080.0,50,64,17,0,0,44,33
2096.0,50,68,17,0,0,45,83
2112.0,65,68,17,0,0,34,34
2128.0,75,68,17,0,0,14,100
2144.0,90,72,17,0,0,14,49
2160.0,95,72,17,0,0,45,46
2176.0,105,72,17,0,0,34,86
2192.0,115,76,17,0,0,45,72
2208.0,115,76,17,0,0,34,79
2224.0,130,76,17,0,0,14,10
2240.0,135,80,17,0,0,14,32
2256.0,145,80,17,0,0,45,9
2272.0,165,80,18,0,0,34,39
2288.0,115,84,18,0,0,14,2
2304.0,130,84,18,0,0,45,83
2320.0,135,84,18,0,0,14,1
2336.0,140,88,18,0,0,14,79
2352.0,155,88,18,0,0,45,51
2368.0,165,88,18,0,0,14,41
2384.0,180,92,18,0,0,2,15
2400.0,35,92,18,0,0,14,92
2416.0,40,92,18,0,0,45,97
2432.0,55,96,18,0,0,44,60
2448.0,60,96,18,0,1,14,15
2464.0,70,96,18,0,1,34,55
2480.0,85,100,18,0,1,14,49
2496.0,85,100,18,0,1,45,42
2512.0,100,100,18,0,1,34,91
2528.0,105,104,18,0,1,45,6
2544.0,120,104,19,0,1,14,15
2560.0,135,104,19,0,1,45,28
2576.0,135,108,19,0,1,41,73
2592.0,155,108,19,0,1,34,29
2608.0,155,108,19,0,1,45,75
2624.0,155,112,19,0,1,34,24
2640.0,175,112,19,0,1,34,59
2656.0,175,112,19,0,1,34,15
2672.0,200,116,19,0,1,2,52
2688.0,210,116,19,0,1,34,34
2704.0,210,120,19,0,1,45,14
2720.0,225,120,19,0,1,34,4
2736.0,230,120,19,0,1,34,61
2752.0,240,120,19,0,1,34,50
2768.0,260,124,19,0,1,2,35
2784.0,265,124,19,0,1,45,3
2800.0,280,128,20,0,1,2,21
2816.0,290,128,20,0,1,34,18
2832.0,295,128,20,0,1,2,32
2848.0,155,132,20,0,1,2,15
2864.0,170,132,20,0,1,45,61
2880.0,175,132,20,0,1,2,71
2896.0,185,136,20,0,1,2,63
2912.0,190,136,20,0,2,34,83
2928.0,200,136,20,0,2,2,45
2944.0,210,140,20,0,2,34,46
2960.0,225,140,20,0,2,34,88
2976.0,230,140,20,0,2,2,87
2992.0,240,144,20,0,2,45,37
3008.0,250,144,20,0,2,2,21
3024.0,260,144,20,0,2,34,98
3040.0,265,148,20,0,2,45,61
3056.0,275,148,20,0,2,34,25
3072.0,295,148,21,0,2,2,30
3088.0,150,152,21,0,2,2,82
3104.0,160,152,21,0,2,34,78
3120.0,165,152,21,0,2,34,61
3136.0,170,156,21,0,2,2,38
3152.0,185,156,21,0,2,45,60
3168.0,195,156,21,0,2,34,17
3184.0,210,160,21,0,3,45,52
3200.0,220,160,21,0,3,34,5
3216.0,230,160,21,0,3,34,55
3232.0,235,164,21,0,3,34,78
3248.0,240,164,21,0,3,45,49
3264.0,260,164,21,0,3,34,66
3280.0,270,168,21,0,3,34,37
3296.0,270,168,21,0,3,45,42
3312.0,295,168,21,0,3,34,31
3328.0,305,172,21,0,3,45,37
3344.0,305,172,22,0,3,34,52
3360.0,320,172,22,0,3,45,10
3376.0,335,176,22,0,3,34,74
3392.0,345,176,22,0,3,45,54
3408.0,355,176,22,0,3,34,65
3424.0,360,180,22,0,3,45,45
3440.0,380,180,22,0,3,34,72
3456.0,385,184,22,0,3,45,97
3472.0,395,184,22,0,3,34,25
3488.0,405,184,22,0,3,34,30
3504.0,365,159,22,0,3,34,74
3520.0,380,163,22,0,3,45,42
3536.0,390,163,22,0,3,18,70
3552.0,400,167,22,0,3,34,9
3568.0,405,167,22,0,3,18,74
3584.0,425,167,22,0,3,34,28
3600.0,430,171,22,0,3,45,60
3616.0,440,171,23,0,3,34,98
3632.0,465,171,23,0,3,45,20
3648.0,470,175,23,0,3,34,69
3664.0,470,175,23,0,3,41,29
3680.0,485,175,23,0,3,45,82
3696.0,500,179,23,0,3,34,7
3712.0,510,179,23,0,3,18,99
3728.0,515,179,23,0,3,45,63
3744.0,535,183,23,0,3,41,31
3760.0,550,183,23,0,3,45,13
3776.0,555,183,23,0,3,18,72
3792.0,570,187,23,0,3,18,44
3808.0,585,187,23,0,3,45,58
3824.0,590,187,23,0,3,34,23
3840.0,605,191,23,0,3,34,88
3856.0,625,191,23,0,3,18,15
3872.0,625,191,23,0,3,34,18
3888.0,630,195,23,0,3,18,77
3904.0,660,195,23,0,3,18,62
3920.0,670,195,23,0,3,18,80
3936.0,670,199,23,0,3,45,4
3952.0,695,199,23,0,3,18,45
3968.0,700,199,23,0,3,18,31
3984.0,715,203,23,0,3,45,34
4000.0,720,203,23,0,3,18,38
4016.0,735,203,23,0,3,45,65
4032.0,745,207,23,0,3,41,15
4048.0,765,207,23,0,3,34,39
4064.0,770,207,23,0,3,34,31
4080.0,790,211,23,0,3,18,97
4096.0,795,211,23,0,3,45,59
4112.0,805,211,23,0,3,34,19
4128.0,820,215,23,0,3,34,20
4144.0,830,215,23,0,3,45,95
4160.0,840,215,23,0,3,18,94
4176.0,860,219,23,0,3,18,27
4192.0,860,219,23,0,3,34,74
4208.0,875,223,23,0,3,18,73
4224.0,895,223,23,0,3,45,78
4240.0,850,198,23,0,3,41,72
4256.0,855,198,23,0,3,45,32
4272.0,885,202,23,0,3,18,80
4288.0,885,202,23,0,3,45,83
4304.0,890,206,23,0,3,18,15
4320.0,915,206,23,0,3,41,94
4336.0,925,206,23,0,3,18,27
4352.0,935,210,23,0,3,34,31
4368.0,945,210,23,0,3,45,39
4384.0,960,210,23,0,3,18,58
4400.0,970,214,23,0,3,34,62
4416.0,975,214,23,0,3,34,4
4432.0,985,214,23,0,3,34,79
4448.0,1010,218,23,0,3,41,15
4464.0,1020,218,23,0,3,34,68
4480.0,1025,218,23,0,3,41,83
4496.0,1045,222,23,0,3,45,59
4512.0,1050,222,23,0,3,34,91
4528.0,1060,222,23,0,3,45,1
4544.0,1075,226,23,0,3,18,77
4560.0,1095,226,23,0,3,45,94
4576.0,1100,226,23,0,3,34,16
4592.0,1115,230,23,0,3,34,44
4608.0,1120,230,23,0,3,18,52
4624.0,1140,230,23,0,3,45,24
4640.0,1150,234,23,0,3,18,33
4656.0,1150,234,23,0,3,18,24
4672.0,1170,234,23,0,3,18,31
4688.0,1190,238,23,0,3,45,6
4704.0,1190,238,23,0,3,18,63
4720.0,1110,213,23,0,3,34,29
4736.0,1120,217,23,0,3,45,33
4752.0,1130,217,23,0,3,18,15
4768.0,1145,217,23,0,3,18,40
4784.0,1160,221,23,0,3,18,61
4800.0,1170,221,23,0,3,18,14
4816.0,1085,196,23,0,3,18,36
4832.0,1095,200,23,0,3,34,98
4848.0,1105,200,23,0,3,34,51
4864.0,1125,200,23,0,3,34,62
4880.0,1135,204,23,0,3,45,11
4896.0,1145,204,23,0,3,18,21
4912.0,1165,204,23,0,3,18,6
4928.0,1075,183,23,0,3,18,68
4944.0,990,158,23,0,3,18,11
4960.0,1005,162,23,0,3,34,91
4976.0,1005,162,23,0,3,34,42
4992.0,1025,162,23,0,3,34,38
5008.0,1045,162,23,0,3,45,75
5024.0,1045,166,23,0,3,34,65
5040.0,1065,166,23,0,3,45,14
5056.0,1085,170,23,0,3,34,76
5072.0,1085,170,23,0,3,45,59
5088.0,1105,170,23,0,3,18,40
5104.0,1120,174,23,0,3,34,35
5120.0,1130,174,23,0,3,34,15
5136.0,1145,174,23,0,3,45,69
5152.0,1060,153,23,0,3,18,99
5168.0,1070,153,23,0,3,34,7
5184.0,1085,153,23,0,3,34,32
5200.0,1090,157,23,0,3,18,15
5216.0,1105,157,23,0,3,45,56
5232.0,1125,157,23,0,3,18,31
5248.0,1130,161,23,0,3,34,31
5264.0,1145,161,23,0,3,45,4
5280.0,1165,161,23,0,3,18,100
5296.0,1170,165,23,0,3,45,23
5312.0,1185,165,23,0,3,34,29
5328.0,1155,140,23,0,3,45,13
5344.0,1155,144,23,0,3,1,59
5360.0,1185,144,23,0,3,18,40
5376.0,1195,144,23,0,3,45,4
5392.0,1195,148,23,0,3,18,14
5408.0,1205,148,23,0,3,1,49
5424.0,1230,148,23,0,3,34,95
5440.0,1235,152,23,0,3,45,10
5456.0,1255,152,23,0,3,34,64
5472.0,1270,152,23,0,3,18,10
5488.0,1180,131,23,0,3,1,74
5504.0,1195,131,23,0,3,1,43
5520.0,1105,131,23,0,3,34,28
5536.0,1120,135,23,0,3,45,39
5552.0,1135,135,23,0,3,1,15
5568.0,1145,135,23,0,3,34,96
5584.0,1155,139,23,0,3,45,96
5600.0,1165,139,23,0,3,18,89
5616.0,1165,139,23,0,3,45,98
5632.0,1180,143,23,0,3,18,66
5648.0,1195,143,23,0,3,45,44
5664.0,1195,143,23,0,3,34,16
5680.0,1210,147,23,0,3,45,51
5696.0,1225,147,23,0,3,1,16
5712.0,1230,151,23,0,3,18,59
5728.0,1240,151,23,0,3,34,58
5744.0,1255,151,23,0,3,45,7
5760.0,1165,126,23,0,3,18,62
5776.0,1075,105,23,0,3,18,67
5792.0,1090,105,23,0,3,45,79
5808.0,1100,109,23,0,3,18,43
5824.0,1120,109,23,0,3,1,92
5840.0,1030,109,23,0,3,1,66
5856.0,1035,113,23,0,3,18,16
5872.0,950,88,23,0,3,18,65
5888.0,965,88,23,0,3,1,57
5904.0,875,92,23,0,3,1,71
5920.0,885,92,23,0,3,18,19
5936.0,895,92,23,0,3,18,85
5952.0,805,71,23,0,3,34,20
