Episode,Epsilon,Total_Reward,Barracks,TechLabs,Marauders,End_Loop,Reason,Is_Bottom_Right
1,1.000,-12,0,0,0,20160,Done,False
2,0.999,-12,0,0,0,20160,Done,False
3,0.998,-12,0,0,0,20160,Done,False
4,0.997,-12,0,0,0,20160,Done,False
5,0.996,-12,0,0,0,20160,Done,False
6,0.995,-12,0,0,0,20160,Done,False
7,0.994,-10,0,0,0,16400,Done,False
8,0.993,-12,0,0,0,20160,Done,False
9,0.992,-12,0,0,0,20160,Done,False
10,0.991,-12,0,0,0,20160,Done,False
11,0.990,-5,0,0,0,9584,Done,False
12,0.989,-12,0,0,0,20160,Done,False
13,0.988,-12,0,0,0,20160,Done,False
14,0.987,-12,0,0,0,20160,Done,False
15,0.986,-12,0,0,0,20160,Done,False
16,0.985,-12,0,0,0,20160,Done,False
17,0.984,-12,0,0,0,20160,Done,False
18,0.983,-12,0,0,0,20160,Done,False
19,0.982,-12,0,0,0,20160,Done,False
20,0.981,-12,0,0,0,20160,Done,False
21,0.980,-12,0,0,0,20160,Done,False
22,0.979,-12,0,0,0,20160,Done,False
23,0.978,-9,0,0,0,14640,Done,False
24,0.977,-12,0,0,0,20160,Done,False
25,0.976,-12,0,0,0,20160,Done,False
26,0.975,-12,0,0,0,20160,Done,False
27,0.974,-12,0,0,0,20160,Done,False
28,0.973,-12,0,0,0,20160,Done,False
29,0.972,-12,0,0,0,20160,Done,False
30,0.971,-12,0,0,0,20160,Done,False
31,0.970,-12,0,0,0,20160,Done,False
32,0.969,-12,0,0,0,20160,Done,False
33,0.968,-12,0,0,0,20160,Done,False
34,0.968,-12,0,0,0,20160,Done,False
35,0.967,-12,0,0,0,20160,Done,False
36,0.966,-12,0,0,0,20160,Done,False
37,0.965,-12,0,0,0,20160,Done,False
38,0.964,-12,0,0,0,20160,Done,False
39,0.963,-12,0,0,0,20160,Done,False
40,0.962,-12,0,0,0,20160,Done,False
41,0.961,-12,0,0,0,20160,Done,False
42,0.960,-12,0,0,0,20160,Done,False
43,0.959,-12,0,0,0,20160,Done,False
44,0.958,-12,0,0,0,20160,Done,False
45,0.957,-12,0,0,0,20160,Done,False
46,0.956,-12,0,0,0,20160,Done,False
47,0.955,-12,0,0,0,20160,Done,False
48,0.954,-12,0,0,0,20160,Done,False
49,0.953,-12,0,0,0,20160,Done,False
50,0.952,-12,0,0,0,20160,Done,False
51,0.951,-12,0,0,0,20160,Done,False
52,0.950,-12,0,0,0,20160,Done,False
53,0.949,-12,0,0,0,20160,Done,False
54,0.948,-12,0,0,0,20160,Done,False
55,0.947,-12,0,0,0,20160,Done,False
56,0.946,-12,0,0,0,20160,Done,False
57,0.946,-12,0,0,0,20160,Done,False
58,0.945,-12,0,0,0,20160,Done,False
59,0.944,-12,0,0,0,20160,Done,False
60,0.943,-12,0,0,0,20160,Done,False
61,0.942,-12,0,0,0,20160,Done,False
62,0.941,-12,0,0,0,20160,Done,False
63,0.940,-12,0,0,0,20160,Done,False
64,0.939,-12,0,0,0,20160,Done,False
65,0.938,-12,0,0,0,20160,Done,False
66,0.937,-12,0,0,0,20160,Done,False
67,0.936,-12,0,0,0,20160,Done,False
68,0.935,-12,0,0,0,20160,Done,False
69,0.934,-12,0,0,0,20160,Done,False
70,0.933,-12,0,0,0,20160,Done,False
71,0.932,-12,0,0,0,20160,Done,False
72,0.931,-12,0,0,0,20160,Done,False
73,0.930,-12,0,0,0,20160,Done,False
74,0.930,-12,0,0,0,20160,Done,False
75,0.929,-12,0,0,0,20160,Done,False
76,0.928,-12,0,0,0,20160,Done,False
77,0.927,-12,0,0,0,20160,Done,False
78,0.926,-12,0,0,0,20160,Done,False
79,0.925,-12,0,0,0,20160,Done,False
80,0.924,-12,0,0,0,20160,Done,False
81,0.923,-12,0,0,0,20160,Done,False
82,0.922,-12,0,0,0,20160,Done,False
83,0.921,-12,0,0,0,20160,Done,False
84,0.920,-12,0,0,0,20160,Done,False
85,0.919,-12,0,0,0,20160,Done,False
86,0.918,-12,0,0,0,20160,Done,False
87,0.918,-12,0,0,0,20160,Done,False
88,0.917,-12,0,0,0,20160,Done,False
89,0.916,-12,0,0,0,20160,Done,False
90,0.915,-12,0,0,0,20160,Done,False
91,0.914,-12,0,0,0,20160,Done,False
92,0.913,-12,0,0,0,20160,Done,False
93,0.912,-12,0,0,0,20160,Done,False
94,0.911,-5,0,0,0,9040,Done,False
95,0.910,-12,0,0,0,20160,Done,False
96,0.909,-12,0,0,0,20160,Done,False
97,0.908,-12,0,0,0,20160,Done,False
98,0.908,-12,0,0,0,20160,Done,False
99,0.907,-12,0,0,0,20160,Done,False
100,0.906,-12,0,0,0,20160,Done,False
101,0.905,-12,0,0,0,20160,Done,False
102,0.904,-12,0,0,0,20160,Done,False
103,0.903,-12,0,0,0,20160,Done,False
104,0.902,-12,0,0,0,20160,Done,False
105,0.901,-12,0,0,0,20160,Done,False
106,0.900,-12,0,0,0,20160,Done,False
107,0.899,-12,0,0,0,20160,Done,False
108,0.898,-12,0,0,0,20160,Done,False
109,0.898,-12,0,0,0,20160,Done,False
110,0.897,-12,0,0,0,20160,Done,False
111,0.896,-12,0,0,0,20160,Done,False
112,0.895,-12,0,0,0,20160,Done,False
113,0.894,-12,0,0,0,20160,Done,False
114,0.893,-12,0,0,0,20160,Done,False
115,0.892,-12,0,0,0,20160,Done,False
116,0.891,-12,0,0,0,20160,Done,False
117,0.890,-12,0,0,0,20160,Done,False
118,0.890,-12,0,0,0,20160,Done,False
119,0.889,-12,0,0,0,20160,Done,False
120,0.888,-12,0,0,0,20160,Done,False
121,0.887,-12,0,0,0,20160,Done,False
122,0.886,-12,0,0,0,20160,Done,False
123,0.885,-12,0,0,0,20160,Done,False
124,0.884,-12,0,0,0,20160,Done,False
125,0.883,-12,0,0,0,20160,Done,False
126,0.882,-12,0,0,0,20160,Done,False
127,0.882,-12,0,0,0,20160,Done,False
128,0.881,-12,0,0,0,20160,Done,False
129,0.880,-12,0,0,0,20160,Done,False
130,0.879,-12,0,0,0,20160,Done,False
131,0.878,-12,0,0,0,20160,Done,False
132,0.877,-12,0,0,0,20160,Done,False
133,0.876,-12,0,0,0,20160,Done,False
134,0.875,-12,0,0,0,20160,Done,False
135,0.875,-12,0,0,0,20160,Done,False
136,0.874,-12,0,0,0,20160,Done,False
137,0.873,-12,0,0,0,20160,Done,False
138,0.872,-12,0,0,0,20160,Done,False
139,0.871,-12,0,0,0,20160,Done,False
140,0.870,-12,0,0,0,20160,Done,False
141,0.869,-12,0,0,0,20160,Done,False
142,0.868,-12,0,0,0,20160,Done,False
143,0.868,-12,0,0,0,20160,Done,False
144,0.867,-12,0,0,0,20160,Done,False
145,0.866,-12,0,0,0,20160,Done,False
146,0.865,-12,0,0,0,20160,Done,False
147,0.864,-12,0,0,0,20160,Done,False
148,0.863,-12,0,0,0,20160,Done,False
149,0.862,-12,0,0,0,20160,Done,False
150,0.862,-12,0,0,0,20160,Done,False
151,0.861,-12,0,0,0,20160,Done,False
152,0.860,-12,0,0,0,20160,Done,False
153,0.859,-12,0,0,0,20160,Done,False
154,0.858,-12,0,0,0,20160,Done,False
155,0.857,-12,0,0,0,20160,Done,False
156,0.856,-12,0,0,0,20160,Done,False
157,0.855,-12,0,0,0,20160,Done,False
158,0.855,-12,0,0,0,20160,Done,False
159,0.854,-12,0,0,0,20160,Done,False
160,0.853,-12,0,0,0,20160,Done,False
161,0.852,-12,0,0,0,20160,Done,False
162,0.851,-12,0,0,0,20160,Done,False
163,0.850,-12,0,0,0,20160,Done,False
164,0.850,-12,0,0,0,20160,Done,False
165,0.849,-12,0,0,0,20160,Done,False
166,0.848,-12,0,0,0,20160,Done,False
167,0.847,-12,0,0,0,20160,Done,False
168,0.846,-12,0,0,0,20160,Done,False
169,0.845,-12,0,0,0,20160,Done,False
170,0.844,-12,0,0,0,20160,Done,False
171,0.844,-12,0,0,0,20160,Done,False
172,0.843,-12,0,0,0,20160,Done,False
173,0.842,-12,0,0,0,20160,Done,False
174,0.841,-12,0,0,0,20160,Done,False
175,0.840,-12,0,0,0,20160,Done,False
176,0.839,-12,0,0,0,20160,Done,False
177,0.839,-12,0,0,0,20160,Done,False
178,0.838,-12,0,0,0,20160,Done,False
179,0.837,-12,0,0,0,20160,Done,False
180,0.836,-12,0,0,0,20160,Done,False
181,0.835,-12,0,0,0,20160,Done,False
182,0.834,-12,0,0,0,20160,Done,False
183,0.834,-12,0,0,0,20160,Done,False
184,0.833,-12,0,0,0,20160,Done,False
185,0.832,-12,0,0,0,20160,Done,False
186,0.831,-12,0,0,0,20160,Done,False
187,0.830,-12,0,0,0,20160,Done,False
188,0.829,-12,0,0,0,20160,Done,False
189,0.829,-12,0,0,0,20160,Done,False
190,0.828,-12,0,0,0,20160,Done,False
191,0.827,-12,0,0,0,20160,Done,False
192,0.826,-12,0,0,0,20160,Done,False
193,0.825,-12,0,0,0,20160,Done,False
194,0.824,-12,0,0,0,20160,Done,False
195,0.824,-12,0,0,0,20160,Done,False
196,0.823,-12,0,0,0,20160,Done,False
197,0.822,-12,0,0,0,20096,Done,False
198,0.821,-12,0,0,0,20160,Done,False
199,0.820,-12,0,0,0,20160,Done,False
200,0.819,-12,0,0,0,20160,Done,False
201,0.819,-12,0,0,0,20160,Done,False
202,0.818,-12,0,0,0,20160,Done,False
203,0.817,-12,0,0,0,20160,Done,False
204,0.816,-12,0,0,0,20160,Done,False
205,0.815,-12,0,0,0,20160,Done,False
206,0.815,-12,0,0,0,20160,Done,False
207,0.814,-12,0,0,0,20160,Done,False
208,0.813,-12,0,0,0,20160,Done,False
209,0.812,-12,0,0,0,20160,Done,False
210,0.811,-12,0,0,0,20160,Done,False
211,0.810,-12,0,0,0,20160,Done,False
212,0.810,-12,0,0,0,20160,Done,False
213,0.809,-12,0,0,0,20160,Done,False
214,0.808,-12,0,0,0,20160,Done,False
215,0.807,-12,0,0,0,20160,Done,False
216,0.806,-12,0,0,0,20160,Done,False
217,0.806,-12,0,0,0,20160,Done,False
218,0.805,-12,0,0,0,20160,Done,False
219,0.804,-12,0,0,0,20160,Done,False
220,0.803,-12,0,0,0,20160,Done,False
221,0.802,-12,0,0,0,20160,Done,False
222,0.802,-12,0,0,0,20160,Done,False
223,0.801,-12,0,0,0,20160,Done,False
224,0.800,-12,0,0,0,20160,Done,False
225,0.799,-12,0,0,0,20160,Done,False
226,0.798,-12,0,0,0,20160,Done,False
227,0.798,-12,0,0,0,20160,Done,False
228,0.797,-12,0,0,0,20160,Done,False
229,0.796,-12,0,0,0,20160,Done,False
230,0.795,-12,0,0,0,20160,Done,False
231,0.794,-12,0,0,0,20160,Done,False
232,0.794,-12,0,0,0,20160,Done,False
233,0.793,-12,0,0,0,20160,Done,False
234,0.792,-12,0,0,0,20160,Done,False
235,0.791,-12,0,0,0,20160,Done,False
236,0.790,-12,0,0,0,20160,Done,False
237,0.790,-12,0,0,0,20160,Done,False
238,0.789,-12,0,0,0,20160,Done,False
239,0.788,-12,0,0,0,20160,Done,False
240,0.787,-12,0,0,0,20160,Done,False
241,0.787,-12,0,0,0,20160,Done,False
242,0.786,-12,0,0,0,20160,Done,False
243,0.785,-12,0,0,0,20160,Done,False
244,0.784,-12,0,0,0,20160,Done,False
245,0.783,-12,0,0,0,20160,Done,False
246,0.783,-12,0,0,0,20160,Done,False
247,0.782,-12,0,0,0,20160,Done,False
248,0.781,-12,0,0,0,20160,Done,False
249,0.780,-12,0,0,0,20160,Done,False
250,0.779,-12,0,0,0,20160,Done,False
251,0.779,-12,0,0,0,20160,Done,False
252,0.778,-12,0,0,0,20160,Done,False
253,0.777,-12,0,0,0,20160,Done,False
254,0.776,-12,0,0,0,20160,Done,False
255,0.776,-12,0,0,0,20160,Done,False
256,0.775,-12,0,0,0,20160,Done,False
257,0.774,-12,0,0,0,20160,Done,False
258,0.773,-12,0,0,0,20160,Done,False
259,0.772,-12,0,0,0,20160,Done,False
260,0.772,-12,0,0,0,20160,Done,False
261,0.771,-12,0,0,0,20160,Done,False
262,0.770,-12,0,0,0,20160,Done,False
263,0.769,-12,0,0,0,20160,Done,False
264,0.769,-12,0,0,0,20160,Done,False
265,0.768,-12,0,0,0,20160,Done,False
266,0.767,-12,0,0,0,20160,Done,False
267,0.766,-12,0,0,0,20160,Done,False
268,0.766,-12,0,0,0,20160,Done,False
269,0.765,-12,0,0,0,20160,Done,False
270,0.764,-12,0,0,0,20160,Done,False
271,0.763,-12,0,0,0,20160,Done,False
272,0.763,-12,0,0,0,20160,Done,False
273,0.762,-12,0,0,0,20160,Done,False
274,0.761,-12,0,0,0,20160,Done,False
275,0.760,-12,0,0,0,20160,Done,False
276,0.759,-12,0,0,0,20160,Done,False
277,0.759,-12,0,0,0,20160,Done,False
278,0.758,-12,0,0,0,20160,Done,False
279,0.757,-12,0,0,0,20160,Done,False
280,0.756,-12,0,0,0,20160,Done,False
281,0.756,-12,0,0,0,20160,Done,False
282,0.755,-12,0,0,0,20160,Done,False
283,0.754,-12,0,0,0,20160,Done,False
284,0.753,-12,0,0,0,20160,Done,False
285,0.753,-12,0,0,0,20160,Done,False
286,0.752,-12,0,0,0,20160,Done,False
287,0.751,-12,0,0,0,20160,Done,False
288,0.750,-12,0,0,0,20160,Done,False
289,0.750,-12,0,0,0,20160,Done,False
290,0.749,-12,0,0,0,20160,Done,False
291,0.748,-12,0,0,0,20160,Done,False
292,0.747,-12,0,0,0,20160,Done,False
293,0.747,-12,0,0,0,20160,Done,False
294,0.746,-12,0,0,0,20160,Done,False
295,0.745,-12,0,0,0,20160,Done,False
296,0.744,-12,0,0,0,20160,Done,False
297,0.744,-12,0,0,0,20160,Done,False
298,0.743,-12,0,0,0,20160,Done,False
299,0.742,-12,0,0,0,20160,Done,False
300,0.741,-12,0,0,0,20160,Done,False
301,0.741,-12,0,0,0,20160,Done,False
302,0.740,-12,0,0,0,20160,Done,False
303,0.739,-12,0,0,0,20160,Done,False
304,0.738,-12,0,0,0,20160,Done,False
305,0.738,-12,0,0,0,20160,Done,False
306,0.737,-12,0,0,0,20160,Done,False
307,0.736,-12,0,0,0,20160,Done,False
308,0.736,-12,0,0,0,20160,Done,False
309,0.735,-12,0,0,0,20160,Done,False
310,0.734,-12,0,0,0,20160,Done,False
311,0.733,-12,0,0,0,20160,Done,False
312,0.733,-12,0,0,0,20160,Done,False
313,0.732,-12,0,0,0,20160,Done,False
314,0.731,-12,0,0,0,20160,Done,False
315,0.730,-12,0,0,0,20160,Done,False
316,0.730,-12,0,0,0,20160,Done,False
317,0.729,-12,0,0,0,20160,Done,False
318,0.728,-12,0,0,0,20160,Done,False
319,0.727,-12,0,0,0,20160,Done,False
320,0.727,-12,0,0,0,20160,Done,False
321,0.726,-12,0,0,0,20160,Done,False
322,0.725,-12,0,0,0,20160,Done,False
323,0.725,-12,0,0,0,20160,Done,False
324,0.724,-12,0,0,0,20160,Done,False
325,0.723,-12,0,0,0,20160,Done,False
326,0.722,-12,0,0,0,20160,Done,False
327,0.722,-12,0,0,0,20160,Done,False
328,0.721,-12,0,0,0,20160,Done,False
329,0.720,-12,0,0,0,20160,Done,False
330,0.720,-12,0,0,0,20160,Done,False
331,0.719,-12,0,0,0,20160,Done,False
332,0.718,-12,0,0,0,20160,Done,False
333,0.717,-12,0,0,0,20160,Done,False
334,0.717,-12,0,0,0,20160,Done,False
335,0.716,-12,0,0,0,20160,Done,False
336,0.715,-12,0,0,0,20160,Done,False
337,0.715,-12,0,0,0,20160,Done,False
338,0.714,-12,0,0,0,20160,Done,False
339,0.713,-12,0,0,0,20160,Done,False
340,0.712,-12,0,0,0,20160,Done,False
341,0.712,-12,0,0,0,20160,Done,False
342,0.711,-12,0,0,0,20160,Done,False
343,0.710,-12,0,0,0,20160,Done,False
344,0.710,-12,0,0,0,20160,Done,False
345,0.709,-12,0,0,0,20160,Done,False
346,0.708,-12,0,0,0,20160,Done,False
347,0.707,-12,0,0,0,20160,Done,False
348,0.707,-12,0,0,0,20160,Done,False
349,0.706,-12,0,0,0,20160,Done,False
350,0.705,-12,0,0,0,20160,Done,False
351,0.705,-12,0,0,0,20160,Done,False
352,0.704,-12,0,0,0,20160,Done,False
353,0.703,-12,0,0,0,20160,Done,False
354,0.702,-12,0,0,0,20160,Done,False
355,0.702,-12,0,0,0,20160,Done,False
356,0.701,-12,0,0,0,20160,Done,False
357,0.700,-12,0,0,0,20160,Done,False
358,0.700,-12,0,0,0,20160,Done,False
359,0.699,-12,0,0,0,20160,Done,False
360,0.698,-12,0,0,0,20160,Done,False
361,0.698,-12,0,0,0,20160,Done,False
362,0.697,-12,0,0,0,20160,Done,False
363,0.696,-12,0,0,0,20160,Done,False
364,0.695,-12,0,0,0,20160,Done,False
365,0.695,-12,0,0,0,20160,Done,False
366,0.694,-12,0,0,0,20160,Done,False
367,0.693,-12,0,0,0,20160,Done,False
368,0.693,-12,0,0,0,20160,Done,False
369,0.692,-12,0,0,0,20160,Done,False
370,0.691,-12,0,0,0,20160,Done,False
371,0.691,-12,0,0,0,20160,Done,False
372,0.690,-12,0,0,0,20160,Done,False
373,0.689,-12,0,0,0,20160,Done,False
374,0.689,-12,0,0,0,20160,Done,False
375,0.688,-12,0,0,0,20160,Done,False
376,0.687,-12,0,0,0,20160,Done,False
377,0.686,-12,0,0,0,20160,Done,False
378,0.686,-12,0,0,0,20160,Done,False
379,0.685,-12,0,0,0,20160,Done,False
380,0.684,-12,0,0,0,20160,Done,False
381,0.684,-12,0,0,0,20160,Done,False
382,0.683,-12,0,0,0,20160,Done,False
383,0.682,-12,0,0,0,20160,Done,False
384,0.682,-12,0,0,0,20160,Done,False
385,0.681,-12,0,0,0,20160,Done,False
386,0.680,-12,0,0,0,20160,Done,False
387,0.680,-12,0,0,0,20160,Done,False
388,0.679,-12,0,0,0,20160,Done,False
389,0.678,-12,0,0,0,20160,Done,False
390,0.678,-12,0,0,0,20160,Done,False
391,0.677,-12,0,0,0,20160,Done,False
392,0.676,-12,0,0,0,20160,Done,False
393,0.676,-12,0,0,0,20160,Done,False
394,0.675,-12,0,0,0,20160,Done,False
395,0.674,-12,0,0,0,20160,Done,False
396,0.674,-12,0,0,0,20160,Done,False
397,0.673,-12,0,0,0,20160,Done,False
398,0.672,-12,0,0,0,20160,Done,False
399,0.672,-12,0,0,0,20160,Done,False
400,0.671,-12,0,0,0,20160,Done,False
401,0.670,-12,0,0,0,20160,Done,False
402,0.670,-12,0,0,0,20160,Done,False
403,0.669,-12,0,0,0,20160,Done,False
404,0.668,-12,0,0,0,20160,Done,False
405,0.668,-12,0,0,0,20160,Done,False
406,0.667,-12,0,0,0,20160,Done,False
407,0.666,-12,0,0,0,20160,Done,False
408,0.666,-12,0,0,0,20160,Done,False
409,0.665,-12,0,0,0,20160,Done,False
410,0.664,-12,0,0,0,20160,Done,False
411,0.664,-12,0,0,0,20160,Done,False
412,0.663,-12,0,0,0,20160,Done,False
413,0.662,-12,0,0,0,20160,Done,False
414,0.662,-12,0,0,0,20160,Done,False
415,0.661,-12,0,0,0,20160,Done,False
416,0.660,-12,0,0,0,20160,Done,False
417,0.660,-12,0,0,0,20160,Done,False
418,0.659,-12,0,0,0,20160,Done,False
419,0.658,-12,0,0,0,20160,Done,False
420,0.658,-12,0,0,0,20160,Done,False
421,0.657,-12,0,0,0,20160,Done,False
422,0.656,-12,0,0,0,20160,Done,False
423,0.656,-12,0,0,0,20160,Done,False
424,0.655,-12,0,0,0,20160,Done,False
425,0.654,-12,0,0,0,20160,Done,False
426,0.654,-12,0,0,0,20160,Done,False
427,0.653,-12,0,0,0,20160,Done,False
428,0.652,-12,0,0,0,20160,Done,False
429,0.652,-12,0,0,0,20160,Done,False
430,0.651,-12,0,0,0,20160,Done,False
431,0.650,-12,0,0,0,20160,Done,False
432,0.650,-12,0,0,0,20160,Done,False
433,0.649,-12,0,0,0,20160,Done,False
434,0.648,-12,0,0,0,20160,Done,False
435,0.648,-12,0,0,0,20160,Done,False
436,0.647,-12,0,0,0,20160,Done,False
437,0.646,-12,0,0,0,20160,Done,False
438,0.646,-12,0,0,0,20160,Done,False
439,0.645,-12,0,0,0,20160,Done,False
440,0.645,-12,0,0,0,20160,Done,False
441,0.644,-12,0,0,0,20160,Done,False
442,0.643,-12,0,0,0,20160,Done,False
443,0.643,-12,0,0,0,20160,Done,False
444,0.642,-12,0,0,0,20160,Done,False
445,0.641,-12,0,0,0,20160,Done,False
446,0.641,-12,0,0,0,20160,Done,False
447,0.640,-12,0,0,0,20160,Done,False
448,0.639,-12,0,0,0,20160,Done,False
449,0.639,-12,0,0,0,20160,Done,False
450,0.638,-12,0,0,0,20160,Done,False
451,0.637,-12,0,0,0,20160,Done,False
452,0.637,-12,0,0,0,20160,Done,False
453,0.636,-12,0,0,0,20160,Done,False
454,0.636,-12,0,0,0,20160,Done,False
455,0.635,-12,0,0,0,20160,Done,False
456,0.634,-12,0,0,0,20160,Done,False
457,0.634,-12,0,0,0,20160,Done,False
458,0.633,-12,0,0,0,20160,Done,False
459,0.632,-12,0,0,0,20160,Done,False
460,0.632,-12,0,0,0,20160,Done,False
461,0.631,-12,0,0,0,20160,Done,False
462,0.631,-12,0,0,0,20160,Done,False
463,0.630,-12,0,0,0,20160,Done,False
464,0.629,-12,0,0,0,20160,Done,False
465,0.629,-12,0,0,0,20160,Done,False
466,0.628,-12,0,0,0,20160,Done,False
467,0.627,-12,0,0,0,20160,Done,False
468,0.627,-12,0,0,0,20160,Done,False
469,0.626,-12,0,0,0,20160,Done,False
470,0.625,-12,0,0,0,20160,Done,False
471,0.625,-12,0,0,0,20160,Done,False
472,0.624,-12,0,0,0,20160,Done,False
473,0.624,-12,0,0,0,20160,Done,False
474,0.623,-12,0,0,0,20160,Done,False
475,0.622,-12,0,0,0,20160,Done,False
476,0.622,-12,0,0,0,20160,Done,False
477,0.621,-12,0,0,0,20160,Done,False
478,0.620,-12,0,0,0,20160,Done,False
479,0.620,-12,0,0,0,20160,Done,False
480,0.619,-12,0,0,0,20160,Done,False
481,0.619,-12,0,0,0,20160,Done,False
482,0.618,-12,0,0,0,20160,Done,False
483,0.617,-12,0,0,0,20160,Done,False
484,0.617,-12,0,0,0,20160,Done,False
485,0.616,-12,0,0,0,20160,Done,False
486,0.616,-12,0,0,0,20160,Done,False
487,0.615,-12,0,0,0,20160,Done,False
488,0.614,-12,0,0,0,20160,Done,False
489,0.614,-12,0,0,0,20160,Done,False
490,0.613,-12,0,0,0,20160,Done,False
491,0.612,-12,0,0,0,20160,Done,False
492,0.612,-12,0,0,0,20160,Done,False
493,0.611,-12,0,0,0,20160,Done,False
494,0.611,-12,0,0,0,20160,Done,False
495,0.610,-12,0,0,0,20160,Done,False
496,0.609,-12,0,0,0,20160,Done,False
497,0.609,-12,0,0,0,20160,Done,False
498,0.608,-12,0,0,0,20160,Done,False
499,0.608,-12,0,0,0,20160,Done,False
500,0.607,-12,0,0,0,20160,Done,False
